pageurl,score,support,against,replyno,year,month,day,hour,minute,second
http://movie.douban.com/review/7666671/,40,5,0,1,2015,11,22,0,55,25
http://movie.douban.com/review/7680333/,40,4,0,0,2015,12,4,10,54,46
http://movie.douban.com/review/7666908/,30,2,0,1,2015,11,22,11,46,9
http://movie.douban.com/review/7668117/,30,5,0,3,2015,11,23,8,45,19
http://movie.douban.com/review/7664267/,50,16,2,6,2015,11,19,22,58,54
http://movie.douban.com/review/7669977/,10,13,1,2,2015,11,24,17,9,26
http://movie.douban.com/review/7657069/,40,9,1,1,2015,11,12,23,35,40
http://movie.douban.com/review/7657828/,50,15,1,3,2015,11,13,20,36,47
http://movie.douban.com/review/7658310/,50,4,0,0,2015,11,14,11,9,24
http://movie.douban.com/review/7676132/,30,8,0,4,2015,11,30,10,38,11
http://movie.douban.com/review/7688882/,40,3,0,1,2015,12,12,23,19,55
http://movie.douban.com/review/7688850/,30,2,0,2,2015,12,12,22,56,30
http://movie.douban.com/review/7653446/,50,15,2,3,2015,11,9,2,18,34
http://movie.douban.com/review/7581775/,50,23,8,3,2015,8,26,23,6,2
http://movie.douban.com/review/7673984/,50,1,0,1,2015,11,28,14,55,5
http://movie.douban.com/review/7698448/,40,1,0,1,2015,12,21,10,12,43
http://movie.douban.com/review/7664739/,30,6,1,1,2015,11,20,12,49,47
http://movie.douban.com/review/7666979/,50,8,0,1,2015,11,22,13,31,59
http://movie.douban.com/review/7635852/,50,7,1,0,2015,10,23,11,13,42
http://movie.douban.com/review/7619920/,40,5,0,1,2015,10,8,0,22,48
http://movie.douban.com/review/7671048/,40,15,1,4,2015,11,25,16,12,6
http://movie.douban.com/review/7671257/,40,2,0,6,2015,11,25,19,19,46
http://movie.douban.com/review/7686652/,10,2,0,1,2015,12,10,16,52,12
http://movie.douban.com/review/7669044/,50,2,0,0,2015,11,23,22,15,7
http://movie.douban.com/review/7633701/,40,5,0,1,2015,10,20,22,16,20
http://movie.douban.com/review/7631374/,50,9,1,2,2015,10,18,23,30,0
http://movie.douban.com/review/7627774/,40,5,0,1,2015,10,16,0,2,3
http://movie.douban.com/review/7667708/,50,6,0,0,2015,11,22,22,17,41
http://movie.douban.com/review/7670048/,10,6,1,3,2015,11,24,18,32,24
http://movie.douban.com/review/7670516/,40,2,0,0,2015,11,25,4,5,4
http://movie.douban.com/review/7607141/,50,8,1,1,2015,9,24,19,43,30
http://movie.douban.com/review/7612295/,50,5,0,0,2015,9,30,0,28,50
http://movie.douban.com/review/7660474/,50,4,1,1,2015,11,16,13,50,20
http://movie.douban.com/review/7658126/,30,8,4,5,2015,11,14,1,37,46
http://movie.douban.com/review/7670873/,50,7,0,0,2015,11,25,13,47,52
http://movie.douban.com/review/7672740/,50,3,0,4,2015,11,27,2,9,54
http://movie.douban.com/review/7661575/,50,12,1,9,2015,11,17,13,0,30
http://movie.douban.com/review/7668789/,30,3,0,0,2015,11,23,18,38,44
http://movie.douban.com/review/7708386/,20,0,0,0,2015,12,27,23,55,4
http://movie.douban.com/review/7705035/,50,0,0,0,2015,12,26,2,43,49
http://movie.douban.com/review/7690053/,50,2,0,0,2015,12,13,23,8,54
http://movie.douban.com/review/7664464/,50,1,0,1,2015,11,20,1,43,15
http://movie.douban.com/review/7667121/,30,5,2,3,2015,11,22,15,49,49
http://movie.douban.com/review/7667070/,40,2,1,1,2015,11,22,15,6,55
http://movie.douban.com/review/7642872/,50,9,2,0,2015,10,30,1,12,7
http://movie.douban.com/review/7600501/,40,13,2,1,2015,9,16,14,35,30
http://movie.douban.com/review/7640767/,40,6,0,2,2015,10,27,22,42,33
http://movie.douban.com/review/7667550/,30,1,0,1,2015,11,22,21,9,48
http://movie.douban.com/review/7665264/,40,3,0,0,2015,11,20,21,45,50
http://movie.douban.com/review/7663360/,50,4,0,0,2015,11,19,8,5,5
http://movie.douban.com/review/7663998/,50,2,0,0,2015,11,19,19,19,16
http://movie.douban.com/review/7669556/,40,1,0,0,2015,11,24,10,56,13
http://movie.douban.com/review/7665024/,40,3,0,2,2015,11,20,17,10,1
http://movie.douban.com/review/7670792/,50,1,0,0,2015,11,25,12,34,13
http://movie.douban.com/review/7671638/,30,0,0,1,2015,11,26,1,1,34
http://movie.douban.com/review/7674031/,40,0,0,0,2015,11,28,16,4,37
http://movie.douban.com/review/7666673/,50,4,1,0,2015,11,22,0,55,57
http://movie.douban.com/review/7677929/,40,0,0,0,2015,12,1,21,28,22
http://movie.douban.com/review/7674713/,40,2,0,3,2015,11,28,23,58,35
http://movie.douban.com/review/7674661/,40,1,0,0,2015,11,28,23,33,50
http://movie.douban.com/review/7679999/,50,1,0,1,2015,12,3,22,57,2
http://movie.douban.com/review/7678217/,10,1,0,0,2015,12,2,10,10,57
http://movie.douban.com/review/7681619/,50,0,0,1,2015,12,5,15,56,19
http://movie.douban.com/review/7675163/,20,3,1,2,2015,11,29,13,20,20
http://movie.douban.com/review/7699293/,40,3,0,0,2015,12,21,20,53,12
http://movie.douban.com/review/7687765/,40,0,0,0,2015,12,11,18,15,3
http://movie.douban.com/review/7692756/,30,0,0,0,2015,12,16,11,36,55
http://movie.douban.com/review/7664576/,50,2,0,0,2015,11,20,10,30,15
http://movie.douban.com/review/7640897/,50,7,1,0,2015,10,28,1,28,34
http://movie.douban.com/review/7600395/,50,23,4,4,2015,9,16,11,58,47
http://movie.douban.com/review/7631409/,50,10,2,0,2015,10,18,23,47,36
http://movie.douban.com/review/7665154/,40,2,1,0,2015,11,20,19,42,29
http://movie.douban.com/review/7667351/,40,4,0,1,2015,11,22,18,48,17
http://movie.douban.com/review/7665442/,40,2,0,0,2015,11,20,23,50,13
http://movie.douban.com/review/7665342/,40,1,0,0,2015,11,20,22,39,48
http://movie.douban.com/review/7665343/,40,1,0,0,2015,11,20,22,40,6
http://movie.douban.com/review/7667894/,40,1,0,0,2015,11,22,23,42,11
http://movie.douban.com/review/7607343/,50,12,2,2,2015,9,25,0,57,42
http://movie.douban.com/review/7627713/,40,8,1,1,2015,10,15,23,6,13
http://movie.douban.com/review/7670866/,50,1,0,0,2015,11,25,13,41,37
http://movie.douban.com/review/7671439/,30,0,0,0,2015,11,25,22,0,5
http://movie.douban.com/review/7674073/,40,3,0,2,2015,11,28,16,45,2
http://movie.douban.com/review/7673943/,50,0,0,0,2015,11,28,13,45,26
http://movie.douban.com/review/7673940/,40,0,0,0,2015,11,28,13,38,21
http://movie.douban.com/review/7673716/,40,0,0,0,2015,11,28,2,2,4
http://movie.douban.com/review/7672811/,40,0,0,0,2015,11,27,9,38,59
http://movie.douban.com/review/7672020/,40,2,0,0,2015,11,26,14,30,33
http://movie.douban.com/review/7671850/,40,1,0,3,2015,11,26,11,33,45
http://movie.douban.com/review/7675776/,40,0,0,0,2015,11,29,22,11,33
http://movie.douban.com/review/7680145/,10,0,0,0,2015,12,4,2,14,2
http://movie.douban.com/review/7679679/,50,2,0,0,2015,12,3,17,57,58
http://movie.douban.com/review/7678832/,40,0,0,0,2015,12,2,20,27,34
http://movie.douban.com/review/7676767/,40,0,0,0,2015,11,30,19,47,46
http://movie.douban.com/review/7686292/,40,4,2,0,2015,12,10,10,53,56
http://movie.douban.com/review/7684892/,40,1,0,0,2015,12,8,19,19,37
http://movie.douban.com/review/7684656/,40,0,0,0,2015,12,8,15,25,13
http://movie.douban.com/review/7684514/,40,0,0,0,2015,12,8,12,25,10
http://movie.douban.com/review/7708016/,30,0,0,0,2015,12,27,21,32,20
http://movie.douban.com/review/7707985/,40,0,0,0,2015,12,27,21,12,46
http://movie.douban.com/review/7682723/,40,0,0,0,2015,12,6,16,40,11
http://movie.douban.com/review/7682722/,40,0,0,0,2015,12,6,16,39,53
http://movie.douban.com/review/7684202/,30,0,0,0,2015,12,7,23,12,36
http://movie.douban.com/review/7701682/,50,0,0,0,2015,12,23,18,53,53
http://movie.douban.com/review/7698786/,50,0,0,0,2015,12,21,14,31,5
http://movie.douban.com/review/7698048/,30,0,0,0,2015,12,20,22,20,12
http://movie.douban.com/review/7706035/,30,0,0,0,2015,12,26,20,7,29
http://movie.douban.com/review/7688312/,40,0,0,1,2015,12,12,12,42,54
http://movie.douban.com/review/7691403/,40,0,0,0,2015,12,15,0,27,57
http://movie.douban.com/review/7668325/,50,5,0,1,2015,11,23,12,16,11
http://movie.douban.com/review/7670308/,40,1,0,0,2015,11,24,22,44,39
http://movie.douban.com/review/7666476/,40,4,0,0,2015,11,21,22,47,30
http://movie.douban.com/review/7669127/,40,0,0,0,2015,11,23,22,51,24
http://movie.douban.com/review/7643112/,50,2,0,0,2015,10,30,12,39,37
http://movie.douban.com/review/7631438/,40,8,1,0,2015,10,19,0,2,53
http://movie.douban.com/review/7627773/,40,3,0,0,2015,10,16,0,2,1
http://movie.douban.com/review/7665791/,40,0,0,0,2015,11,21,12,27,49
http://movie.douban.com/review/7665380/,30,1,0,0,2015,11,20,23,0,33
http://movie.douban.com/review/7652795/,50,6,1,0,2015,11,8,15,9,10
http://movie.douban.com/review/7667860/,50,1,0,0,2015,11,22,23,15,12
http://movie.douban.com/review/7667966/,30,1,0,0,2015,11,23,0,44,2
http://movie.douban.com/review/7667986/,50,1,0,0,2015,11,23,0,58,1
http://movie.douban.com/review/7667809/,40,1,0,0,2015,11,22,22,51,8
http://movie.douban.com/review/7666169/,50,1,0,2,2015,11,21,18,46,46
http://movie.douban.com/review/7646264/,50,8,1,0,2015,11,2,10,57,22
http://movie.douban.com/review/7645718/,50,7,1,0,2015,11,1,21,24,28
http://movie.douban.com/review/7609968/,40,5,0,0,2015,9,27,22,12,1
http://movie.douban.com/review/7661377/,40,1,0,1,2015,11,17,9,41,26
http://movie.douban.com/review/7661407/,40,2,1,1,2015,11,17,10,12,52
http://movie.douban.com/review/7658892/,50,2,0,0,2015,11,14,22,16,36
http://movie.douban.com/review/7665078/,50,1,1,0,2015,11,20,18,10,14
http://movie.douban.com/review/7665503/,30,0,0,0,2015,11,21,0,38,40
http://movie.douban.com/review/7670928/,30,0,0,0,2015,11,25,14,46,4
http://movie.douban.com/review/7670885/,40,0,0,0,2015,11,25,13,54,13
http://movie.douban.com/review/7670828/,50,0,0,0,2015,11,25,13,16,42
http://movie.douban.com/review/7670752/,40,0,0,0,2015,11,25,11,55,4
http://movie.douban.com/review/7670689/,50,0,0,0,2015,11,25,11,7,0
http://movie.douban.com/review/7670649/,50,0,0,0,2015,11,25,10,39,26
http://movie.douban.com/review/7674180/,40,0,0,0,2015,11,28,18,21,24
http://movie.douban.com/review/7674126/,30,0,0,0,2015,11,28,17,35,12
http://movie.douban.com/review/7674079/,40,0,0,0,2015,11,28,16,51,51
http://movie.douban.com/review/7674049/,30,0,0,0,2015,11,28,16,23,54
http://movie.douban.com/review/7673851/,40,1,0,8,2015,11,28,11,20,10
http://movie.douban.com/review/7673805/,50,0,0,0,2015,11,28,10,16,30
http://movie.douban.com/review/7673659/,50,0,0,0,2015,11,28,0,26,31
http://movie.douban.com/review/7673593/,30,0,0,0,2015,11,27,23,48,19
http://movie.douban.com/review/7672876/,50,1,0,0,2015,11,27,10,45,22
http://movie.douban.com/review/7672771/,50,0,0,0,2015,11,27,8,21,22
http://movie.douban.com/review/7672463/,50,1,0,0,2015,11,26,21,40,4
http://movie.douban.com/review/7672259/,30,3,0,0,2015,11,26,17,44,19
http://movie.douban.com/review/7672068/,50,0,0,0,2015,11,26,15,16,24
http://movie.douban.com/review/7671933/,40,0,0,0,2015,11,26,13,10,3
http://movie.douban.com/review/7673590/,40,0,0,0,2015,11,27,23,44,12
http://movie.douban.com/review/7673587/,50,0,0,0,2015,11,27,23,42,47
http://movie.douban.com/review/7673563/,50,0,0,0,2015,11,27,23,22,48
http://movie.douban.com/review/7673299/,30,0,0,0,2015,11,27,19,19,38
http://movie.douban.com/review/7673175/,40,1,0,5,2015,11,27,16,26,33
http://movie.douban.com/review/7666652/,30,0,0,1,2015,11,22,0,31,25
http://movie.douban.com/review/7666511/,40,0,0,0,2015,11,21,23,2,16
http://movie.douban.com/review/7666659/,50,2,0,0,2015,11,22,0,37,0
http://movie.douban.com/review/7675542/,40,0,0,0,2015,11,29,19,44,22
http://movie.douban.com/review/7675452/,40,0,0,0,2015,11,29,18,42,35
http://movie.douban.com/review/7675369/,50,0,0,0,2015,11,29,17,14,14
http://movie.douban.com/review/7678038/,50,0,0,0,2015,12,1,23,25,12
http://movie.douban.com/review/7678039/,50,0,0,0,2015,12,1,23,25,17
http://movie.douban.com/review/7677546/,30,0,0,0,2015,12,1,14,55,15
http://movie.douban.com/review/7677141/,30,0,0,0,2015,12,1,2,52,14
http://movie.douban.com/review/7677077/,30,0,0,1,2015,12,1,0,5,10
http://movie.douban.com/review/7661411/,40,2,0,0,2015,11,17,10,15,54
http://movie.douban.com/review/7674570/,40,1,0,0,2015,11,28,22,37,40
http://movie.douban.com/review/7674312/,40,0,0,0,2015,11,28,20,26,0
http://movie.douban.com/review/7676283/,50,0,0,0,2015,11,30,12,46,46
http://movie.douban.com/review/7676000/,40,0,0,2,2015,11,30,2,23,6
http://movie.douban.com/review/7676156/,50,0,0,0,2015,11,30,10,56,37
http://movie.douban.com/review/7675887/,50,0,0,0,2015,11,29,23,34,55
http://movie.douban.com/review/7675962/,30,0,0,0,2015,11,30,0,59,38
http://movie.douban.com/review/7676080/,40,0,0,0,2015,11,30,9,41,24
http://movie.douban.com/review/7680060/,40,0,0,0,2015,12,3,23,45,9
http://movie.douban.com/review/7679857/,50,0,0,0,2015,12,3,21,1,37
http://movie.douban.com/review/7679847/,40,0,0,0,2015,12,3,20,43,49
http://movie.douban.com/review/7668723/,40,0,0,0,2015,11,23,17,37,58
http://movie.douban.com/review/7678570/,40,0,0,0,2015,12,2,15,32,14
http://movie.douban.com/review/7678083/,30,0,0,0,2015,12,2,0,11,10
http://movie.douban.com/review/7681553/,40,0,0,0,2015,12,5,14,42,40
http://movie.douban.com/review/7680689/,40,0,0,0,2015,12,4,15,49,57
http://movie.douban.com/review/7680651/,50,0,0,0,2015,12,4,15,31,47
http://movie.douban.com/review/7680650/,50,0,0,0,2015,12,4,15,31,42
http://movie.douban.com/review/7680643/,50,0,0,0,2015,12,4,15,26,21
http://movie.douban.com/review/7680584/,50,0,0,0,2015,12,4,14,33,3
http://movie.douban.com/review/7680159/,20,1,0,0,2015,12,4,3,13,25
http://movie.douban.com/review/7677004/,40,0,0,0,2015,11,30,23,1,26
http://movie.douban.com/review/7676813/,50,0,0,0,2015,11,30,20,46,23
http://movie.douban.com/review/7676694/,50,0,0,0,2015,11,30,18,26,25
http://movie.douban.com/review/7676505/,50,0,0,1,2015,11,30,15,42,4
http://movie.douban.com/review/7675117/,40,0,0,0,2015,11,29,12,28,32
http://movie.douban.com/review/7686425/,40,0,0,0,2015,12,10,12,57,4
http://movie.douban.com/review/7685249/,50,0,0,0,2015,12,9,2,14,16
http://movie.douban.com/review/7707690/,40,0,0,0,2015,12,27,18,13,48
http://movie.douban.com/review/7697629/,40,0,0,0,2015,12,20,17,45,4
http://movie.douban.com/review/7697572/,40,0,0,0,2015,12,20,16,55,42
http://movie.douban.com/review/7696995/,40,0,0,0,2015,12,20,0,8,8
http://movie.douban.com/review/7694235/,40,0,0,0,2015,12,17,15,57,37
http://movie.douban.com/review/7682714/,50,0,0,0,2015,12,6,16,30,57
http://movie.douban.com/review/7682231/,30,0,0,0,2015,12,6,0,49,42
http://movie.douban.com/review/7682109/,50,0,0,0,2015,12,5,23,12,15
http://movie.douban.com/review/7684089/,50,0,0,0,2015,12,7,21,53,12
http://movie.douban.com/review/7703990/,30,0,0,0,2015,12,25,14,17,54
http://movie.douban.com/review/7702831/,40,0,0,0,2015,12,24,17,33,42
http://movie.douban.com/review/7702615/,30,0,0,0,2015,12,24,14,57,50
http://movie.douban.com/review/7701499/,10,0,0,0,2015,12,23,16,11,1
http://movie.douban.com/review/7701423/,40,0,0,0,2015,12,23,15,18,23
http://movie.douban.com/review/7698686/,40,0,0,0,2015,12,21,13,33,9
http://movie.douban.com/review/7698155/,20,0,0,0,2015,12,20,23,13,16
http://movie.douban.com/review/7699078/,50,0,0,0,2015,12,21,17,14,2
http://movie.douban.com/review/7699231/,40,0,0,0,2015,12,21,19,42,51
http://movie.douban.com/review/7699172/,40,0,0,0,2015,12,21,18,42,37
http://movie.douban.com/review/7705068/,50,0,0,0,2015,12,26,5,49,3
http://movie.douban.com/review/7700859/,50,0,0,0,2015,12,23,0,25,49
http://movie.douban.com/review/7689000/,40,0,0,0,2015,12,13,0,34,34
http://movie.douban.com/review/7688082/,30,0,0,0,2015,12,12,0,11,24
http://movie.douban.com/review/7687606/,40,0,0,0,2015,12,11,15,33,54
http://movie.douban.com/review/7692570/,30,0,0,0,2015,12,16,5,6,39
http://movie.douban.com/review/7692412/,50,0,0,0,2015,12,15,23,0,39
http://movie.douban.com/review/7689981/,40,0,0,0,2015,12,13,22,30,11
http://movie.douban.com/review/7689875/,40,0,0,0,2015,12,13,21,29,53
http://movie.douban.com/review/7664700/,50,0,0,0,2015,11,20,12,10,1
http://movie.douban.com/review/7664568/,30,4,1,1,2015,11,20,10,21,13
http://movie.douban.com/review/7667038/,50,2,0,1,2015,11,22,14,34,25
http://movie.douban.com/review/7667001/,40,1,0,0,2015,11,22,13,51,35
http://movie.douban.com/review/7667243/,50,1,0,0,2015,11,22,17,14,9
http://movie.douban.com/review/7667259/,40,2,0,1,2015,11,22,17,26,25
http://movie.douban.com/review/7667192/,40,1,0,0,2015,11,22,16,36,16
http://movie.douban.com/review/7668021/,50,2,0,0,2015,11,23,1,13,41
http://movie.douban.com/review/7668090/,50,2,0,0,2015,11,23,5,32,13
http://movie.douban.com/review/7669493/,50,0,0,0,2015,11,24,10,19,23
http://movie.douban.com/review/7669535/,40,0,0,0,2015,11,24,10,42,24
http://movie.douban.com/review/7669427/,50,1,0,0,2015,11,24,9,13,32
http://movie.douban.com/review/7669534/,40,0,0,0,2015,11,24,10,42,22
http://movie.douban.com/review/7669533/,40,0,0,0,2015,11,24,10,42,19
http://movie.douban.com/review/7669532/,40,0,0,0,2015,11,24,10,42,14
http://movie.douban.com/review/7666474/,40,3,0,0,2015,11,21,22,46,0
http://movie.douban.com/review/7666510/,40,0,0,0,2015,11,21,23,1,59
http://movie.douban.com/review/7666509/,40,0,0,0,2015,11,21,23,1,53
http://movie.douban.com/review/7666365/,40,0,0,0,2015,11,21,21,39,32
http://movie.douban.com/review/7666497/,50,0,0,0,2015,11,21,22,58,34
http://movie.douban.com/review/7668939/,50,0,0,0,2015,11,23,21,9,11
http://movie.douban.com/review/7668923/,40,1,0,3,2015,11,23,20,52,42
http://movie.douban.com/review/7668859/,40,1,0,0,2015,11,23,20,0,52
http://movie.douban.com/review/7664330/,50,2,0,0,2015,11,19,23,41,48
http://movie.douban.com/review/7664338/,50,0,0,0,2015,11,19,23,53,37
http://movie.douban.com/review/7664459/,40,0,0,0,2015,11,20,1,17,23
http://movie.douban.com/review/7664190/,50,1,0,0,2015,11,19,22,5,24
http://movie.douban.com/review/7664206/,30,1,0,0,2015,11,19,22,19,52
http://movie.douban.com/review/7665570/,40,1,0,0,2015,11,21,2,8,7
http://movie.douban.com/review/7665588/,40,2,0,2,2015,11,21,3,22,45
http://movie.douban.com/review/7607711/,40,5,1,0,2015,9,25,15,20,46
http://movie.douban.com/review/7667721/,30,0,0,0,2015,11,22,22,23,42
http://movie.douban.com/review/7667650/,40,2,0,0,2015,11,22,21,53,25
http://movie.douban.com/review/7667440/,50,1,0,0,2015,11,22,20,3,7
http://movie.douban.com/review/7667615/,50,1,0,0,2015,11,22,21,44,21
http://movie.douban.com/review/7667555/,50,0,0,0,2015,11,22,21,13,47
http://movie.douban.com/review/7669874/,50,0,0,0,2015,11,24,16,4,49
http://movie.douban.com/review/7670154/,50,0,0,0,2015,11,24,20,43,55
http://movie.douban.com/review/7670031/,40,0,0,0,2015,11,24,18,12,35
http://movie.douban.com/review/7665153/,50,0,0,4,2015,11,20,19,41,37
http://movie.douban.com/review/7665107/,40,0,0,0,2015,11,20,18,54,34
http://movie.douban.com/review/7665321/,50,0,0,0,2015,11,20,22,24,15
http://movie.douban.com/review/7665432/,50,1,0,0,2015,11,20,23,38,17
http://movie.douban.com/review/7665352/,50,1,0,0,2015,11,20,22,44,21
http://movie.douban.com/review/7665226/,30,1,0,2,2015,11,20,21,18,7
http://movie.douban.com/review/7665330/,50,1,0,0,2015,11,20,22,33,20
http://movie.douban.com/review/7665221/,40,1,0,0,2015,11,20,21,13,47
http://movie.douban.com/review/7667968/,50,0,0,0,2015,11,23,0,44,40
http://movie.douban.com/review/7667939/,50,2,0,0,2015,11,23,0,13,16
http://movie.douban.com/review/7667969/,50,0,0,0,2015,11,23,0,44,42
http://movie.douban.com/review/7667889/,50,0,0,0,2015,11,22,23,39,11
http://movie.douban.com/review/7666723/,50,1,0,4,2015,11,22,1,57,45
http://movie.douban.com/review/7666779/,40,1,0,0,2015,11,22,7,8,41
http://movie.douban.com/review/7666737/,40,2,0,0,2015,11,22,2,46,10
http://movie.douban.com/review/7669785/,40,0,0,0,2015,11,24,14,38,56
http://movie.douban.com/review/7669536/,40,0,0,0,2015,11,24,10,42,25
http://movie.douban.com/review/7669537/,40,1,0,0,2015,11,24,10,42,29
http://movie.douban.com/review/7669751/,50,3,0,0,2015,11,24,14,2,59
http://movie.douban.com/review/7669538/,40,1,0,0,2015,11,24,10,42,31
http://movie.douban.com/review/7669709/,40,1,0,0,2015,11,24,13,24,54
http://movie.douban.com/review/7669688/,50,1,0,0,2015,11,24,12,51,40
http://movie.douban.com/review/7669728/,30,0,0,0,2015,11,24,13,46,3
http://movie.douban.com/review/7669715/,50,4,0,0,2015,11,24,13,35,0
http://movie.douban.com/review/7666039/,50,1,0,2,2015,11,21,17,7,2
http://movie.douban.com/review/7666257/,50,1,0,0,2015,11,21,20,10,54
http://movie.douban.com/review/7660959/,50,2,0,0,2015,11,16,21,30,31
http://movie.douban.com/review/7665065/,50,0,0,0,2015,11,20,17,50,16
http://movie.douban.com/review/7665085/,50,0,0,0,2015,11,20,18,19,47
http://movie.douban.com/review/7665512/,50,2,0,0,2015,11,21,0,47,15
http://movie.douban.com/review/7671046/,40,0,0,0,2015,11,25,16,11,47
http://movie.douban.com/review/7671021/,50,0,0,0,2015,11,25,15,55,29
http://movie.douban.com/review/7670963/,50,0,0,0,2015,11,25,15,13,6
http://movie.douban.com/review/7670830/,40,0,0,0,2015,11,25,13,17,11
http://movie.douban.com/review/7671766/,50,1,0,0,2015,11,26,9,56,57
http://movie.douban.com/review/7671738/,50,1,0,0,2015,11,26,9,11,11
http://movie.douban.com/review/7671709/,40,0,0,0,2015,11,26,4,15,10
http://movie.douban.com/review/7671561/,50,0,0,0,2015,11,25,23,38,42
