pageurl,score,support,against,replyno,year,month,day,hour,minute,second
http://movie.douban.com/review/6201369/,10,3982,196,657,2013,8,8,0,50,17
http://movie.douban.com/review/6198031/,20,1798,86,214,2013,8,6,1,17,26
http://movie.douban.com/review/6201964/,50,1824,355,202,2013,8,8,12,18,28
http://movie.douban.com/review/6199360/,20,1123,68,249,2013,8,6,23,24,31
http://movie.douban.com/review/6203785/,10,486,10,92,2013,8,9,17,7,53
http://movie.douban.com/review/6201187/,50,536,77,80,2013,8,7,23,52,31
http://movie.douban.com/review/6201916/,10,270,17,39,2013,8,8,11,24,45
http://movie.douban.com/review/6203513/,10,182,6,17,2013,8,9,14,12,4
http://movie.douban.com/review/6200581/,20,247,16,58,2013,8,7,19,51,29
http://movie.douban.com/review/6203949/,30,73,8,16,2013,8,9,20,48,15
http://movie.douban.com/review/6199892/,20,89,8,17,2013,8,7,9,32,5
http://movie.douban.com/review/6201952/,10,15,0,0,2013,8,8,12,0,42
http://movie.douban.com/review/6200583/,10,37,3,5,2013,8,7,19,55,43
http://movie.douban.com/review/6445294/,20,17,0,3,2013,12,3,15,33,58
http://movie.douban.com/review/6238673/,50,41,11,9,2013,8,21,1,12,23
http://movie.douban.com/review/6209497/,10,14,3,6,2013,8,12,2,32,37
http://movie.douban.com/review/6262624/,10,12,2,8,2013,9,4,23,25,58
http://movie.douban.com/review/6202191/,10,20,3,5,2013,8,8,16,20,36
http://movie.douban.com/review/6204287/,10,9,0,2,2013,8,10,0,28,27
http://movie.douban.com/review/6209001/,10,12,2,1,2013,8,11,22,1,12
http://movie.douban.com/review/6202472/,10,23,1,5,2013,8,8,20,7,23
http://movie.douban.com/review/6206590/,10,11,0,7,2013,8,10,19,31,54
http://movie.douban.com/review/6203592/,10,31,9,3,2013,8,9,14,41,34
http://movie.douban.com/review/6208432/,40,29,6,9,2013,8,11,13,32,21
http://movie.douban.com/review/6203697/,50,58,21,5,2013,8,9,16,8,35
http://movie.douban.com/review/6206173/,30,16,0,7,2013,8,10,12,14,24
http://movie.douban.com/review/6282493/,50,24,6,2,2013,9,16,14,52,56
http://movie.douban.com/review/6240074/,30,4,0,3,2013,8,21,16,14,57
http://movie.douban.com/review/6224273/,10,4,0,0,2013,8,17,11,42,47
http://movie.douban.com/review/6288414/,10,1,0,0,2013,9,20,11,52,20
http://movie.douban.com/review/6208892/,50,3,1,6,2013,8,11,20,47,3
http://movie.douban.com/review/6233113/,20,0,0,0,2013,8,19,11,37,40
http://movie.douban.com/review/6206927/,10,2,0,0,2013,8,11,0,29,35
http://movie.douban.com/review/7551586/,30,0,0,0,2015,7,28,22,52,21
http://movie.douban.com/review/7477009/,50,7,3,1,2015,5,19,22,11,9
http://movie.douban.com/review/6257516/,20,4,0,3,2013,9,2,7,27,45
http://movie.douban.com/review/6232824/,10,1,0,0,2013,8,19,10,28,56
http://movie.douban.com/review/6243903/,20,3,0,1,2013,8,23,22,11,22
http://movie.douban.com/review/6202838/,30,28,11,5,2013,8,9,0,31,25
http://movie.douban.com/review/6203858/,10,15,1,1,2013,8,9,18,27,52
http://movie.douban.com/review/6261735/,10,0,0,0,2013,9,4,16,11,18
http://movie.douban.com/review/6468753/,10,0,0,0,2013,12,19,22,7,58
http://movie.douban.com/review/6214931/,10,1,0,0,2013,8,14,23,0,4
http://movie.douban.com/review/6242111/,20,1,0,0,2013,8,22,21,20,58
http://movie.douban.com/review/6302414/,30,0,0,0,2013,9,26,21,58,53
http://movie.douban.com/review/6509542/,10,0,0,0,2014,1,14,23,58,54
http://movie.douban.com/review/6241041/,10,0,0,0,2013,8,22,9,18,2
http://movie.douban.com/review/6242340/,30,2,0,0,2013,8,22,22,57,10
http://movie.douban.com/review/6206111/,10,8,2,1,2013,8,10,10,52,47
http://movie.douban.com/review/6203393/,0,4,0,0,2013,8,9,12,10,14
http://movie.douban.com/review/6203622/,10,5,0,0,2013,8,9,14,59,26
http://movie.douban.com/review/6257173/,30,1,0,1,2013,9,1,22,58,13
http://movie.douban.com/review/6256728/,10,0,0,0,2013,9,1,17,43,35
http://movie.douban.com/review/6672010/,30,0,0,0,2014,5,17,13,6,55
http://movie.douban.com/review/6231006/,10,3,0,9,2013,8,18,21,11,44
http://movie.douban.com/review/7178489/,20,0,0,0,2014,11,4,18,39,7
http://movie.douban.com/review/6411499/,30,0,0,0,2013,11,16,16,12,15
http://movie.douban.com/review/6354979/,20,0,0,0,2013,10,25,23,16,26
http://movie.douban.com/review/6210768/,10,7,1,1,2013,8,12,20,46,39
http://movie.douban.com/review/6208609/,40,18,9,1,2013,8,11,16,45,7
http://movie.douban.com/review/6208473/,10,7,1,0,2013,8,11,14,9,23
http://movie.douban.com/review/6203948/,30,1,0,0,2013,8,9,20,46,56
http://movie.douban.com/review/6203933/,10,5,0,0,2013,8,9,20,17,46
http://movie.douban.com/review/6203820/,30,13,4,0,2013,8,9,17,39,10
http://movie.douban.com/review/6302132/,20,0,0,0,2013,9,26,16,54,50
http://movie.douban.com/review/6263774/,10,0,0,0,2013,9,5,16,46,25
http://movie.douban.com/review/6239026/,50,9,3,4,2013,8,21,9,56,44
http://movie.douban.com/review/6235324/,30,0,0,0,2013,8,19,22,51,38
http://movie.douban.com/review/7335036/,40,13,1,0,2015,1,10,22,4,4
http://movie.douban.com/review/6428400/,20,1,0,0,2013,11,22,16,49,21
http://movie.douban.com/review/6310396/,20,0,0,0,2013,10,2,15,9,7
http://movie.douban.com/review/6247094/,30,0,0,0,2013,8,26,12,31,22
http://movie.douban.com/review/6201291/,10,33,0,7,2013,8,8,0,17,12
http://movie.douban.com/review/6204380/,10,0,0,0,2013,8,10,0,51,21
http://movie.douban.com/review/6204112/,20,2,0,1,2013,8,9,23,27,26
http://movie.douban.com/review/6203783/,30,8,3,1,2013,8,9,17,5,25
http://movie.douban.com/review/6268884/,50,6,3,9,2013,9,8,23,1,46
http://movie.douban.com/review/6294699/,10,0,0,0,2013,9,23,3,9,39
http://movie.douban.com/review/6256837/,20,0,0,2,2013,9,1,19,50,23
http://movie.douban.com/review/6262247/,20,1,0,0,2013,9,4,21,10,22
http://movie.douban.com/review/6238262/,40,0,0,0,2013,8,20,20,50,9
http://movie.douban.com/review/6237739/,10,1,0,0,2013,8,20,15,26,59
http://movie.douban.com/review/6236362/,10,1,0,0,2013,8,20,9,26,24
http://movie.douban.com/review/6233968/,10,1,0,0,2013,8,19,15,11,44
http://movie.douban.com/review/6749093/,40,0,0,0,2014,7,21,7,36,11
http://movie.douban.com/review/6676200/,30,2,0,0,2014,5,20,22,49,48
http://movie.douban.com/review/6542387/,30,0,0,0,2014,2,10,14,27,21
http://movie.douban.com/review/6501235/,30,0,0,0,2014,1,9,21,29,28
http://movie.douban.com/review/6229118/,20,0,0,0,2013,8,18,12,26,52
http://movie.douban.com/review/7589195/,40,0,0,0,2015,9,2,14,32,14
http://movie.douban.com/review/6769116/,10,0,0,0,2014,7,29,4,24,18
http://movie.douban.com/review/6766483/,20,0,0,0,2014,7,28,8,36,25
http://movie.douban.com/review/6325982/,10,0,0,0,2013,10,13,20,57,21
http://movie.douban.com/review/6325425/,30,0,0,0,2013,10,13,12,13,22
http://movie.douban.com/review/6317719/,30,0,0,0,2013,10,7,22,10,2
