pageurl,score,support,against,replyno,year,month,day,hour,minute,second
http://movie.douban.com/review/7690159/,10,2610,628,670,2015,12,14,0,14,5
http://movie.douban.com/review/7688482/,30,1200,301,362,2015,12,12,17,8,35
http://movie.douban.com/review/7688938/,20,971,161,206,2015,12,12,23,50,7
http://movie.douban.com/review/7688769/,20,364,54,127,2015,12,12,22,12,23
http://movie.douban.com/review/7695301/,30,310,39,75,2015,12,18,15,28,32
http://movie.douban.com/review/7690483/,10,215,34,50,2015,12,14,11,56,16
http://movie.douban.com/review/7689345/,30,153,31,60,2015,12,13,13,45,31
http://movie.douban.com/review/7695858/,20,110,10,26,2015,12,18,23,18,37
http://movie.douban.com/review/7688604/,30,80,17,15,2015,12,12,19,56,29
http://movie.douban.com/review/7690822/,30,80,13,13,2015,12,14,16,27,34
http://movie.douban.com/review/7690751/,30,49,10,6,2015,12,14,15,38,42
http://movie.douban.com/review/7688969/,30,52,13,9,2015,12,13,0,11,0
http://movie.douban.com/review/7689827/,20,48,11,23,2015,12,13,21,3,12
http://movie.douban.com/review/7691926/,20,45,13,7,2015,12,15,16,4,41
http://movie.douban.com/review/7688605/,40,121,31,8,2015,12,12,19,56,31
http://movie.douban.com/review/7690588/,30,36,6,2,2015,12,14,13,43,9
http://movie.douban.com/review/7688590/,20,49,11,26,2015,12,12,19,39,42
http://movie.douban.com/review/7694700/,10,33,4,3,2015,12,17,22,50,54
http://movie.douban.com/review/7705299/,30,12,0,0,2015,12,26,12,13,43
http://movie.douban.com/review/7641930/,40,125,40,6,2015,10,29,0,40,27
http://movie.douban.com/review/7690256/,30,245,2,0,2015,12,14,6,42,53
http://movie.douban.com/review/7691079/,10,47,15,27,2015,12,14,20,33,1
http://movie.douban.com/review/7686169/,40,81,13,10,2015,12,10,7,20,2
http://movie.douban.com/review/7691393/,10,29,7,21,2015,12,15,0,17,40
http://movie.douban.com/review/7684802/,20,22,4,8,2015,12,8,17,23,44
http://movie.douban.com/review/7691311/,10,24,6,21,2015,12,14,23,13,50
http://movie.douban.com/review/7681914/,40,452,1,1,2015,12,5,20,13,28
http://movie.douban.com/review/7690802/,20,13,0,0,2015,12,14,16,11,56
http://movie.douban.com/review/7689031/,30,33,5,4,2015,12,13,1,6,56
http://movie.douban.com/review/7691438/,10,29,8,3,2015,12,15,1,43,49
http://movie.douban.com/review/7690281/,10,18,2,3,2015,12,14,8,55,24
http://movie.douban.com/review/7692002/,40,45,4,6,2015,12,15,16,49,55
http://movie.douban.com/review/7690243/,10,33,12,15,2015,12,14,4,43,25
http://movie.douban.com/review/7688556/,30,6,1,1,2015,12,12,19,0,32
http://movie.douban.com/review/7690034/,40,19,5,6,2015,12,13,22,56,53
http://movie.douban.com/review/7689171/,30,14,1,5,2015,12,13,10,6,25
http://movie.douban.com/review/7690362/,10,14,4,4,2015,12,14,10,30,22
http://movie.douban.com/review/7694118/,20,8,2,1,2015,12,17,14,27,0
http://movie.douban.com/review/7689526/,40,56,1,0,2015,12,13,16,22,16
http://movie.douban.com/review/7688932/,30,5,0,0,2015,12,12,23,44,45
http://movie.douban.com/review/7688631/,20,13,6,0,2015,12,12,20,20,44
http://movie.douban.com/review/7689081/,10,19,5,0,2015,12,13,2,54,33
http://movie.douban.com/review/7698743/,30,3,0,0,2015,12,21,14,5,5
http://movie.douban.com/review/7689399/,10,10,4,0,2015,12,13,14,33,21
http://movie.douban.com/review/7688989/,30,3,1,6,2015,12,13,0,21,46
http://movie.douban.com/review/7693743/,30,5,1,2,2015,12,17,1,2,20
http://movie.douban.com/review/7686121/,30,8,2,0,2015,12,10,0,56,46
http://movie.douban.com/review/7702005/,20,3,0,0,2015,12,23,23,18,12
http://movie.douban.com/review/7689427/,40,2,0,0,2015,12,13,15,0,2
http://movie.douban.com/review/7699735/,10,5,1,0,2015,12,22,9,9,54
http://movie.douban.com/review/7688764/,20,11,4,0,2015,12,12,22,7,29
http://movie.douban.com/review/7690626/,20,3,0,0,2015,12,14,14,15,25
http://movie.douban.com/review/7690586/,20,9,4,1,2015,12,14,13,41,23
http://movie.douban.com/review/7690187/,30,1,0,0,2015,12,14,0,56,47
http://movie.douban.com/review/7696849/,30,7,1,2,2015,12,19,22,39,39
http://movie.douban.com/review/7688691/,20,8,2,1,2015,12,12,21,14,54
http://movie.douban.com/review/7692446/,30,2,0,1,2015,12,15,23,20,31
http://movie.douban.com/review/7697612/,30,2,0,1,2015,12,20,17,28,28
http://movie.douban.com/review/7700229/,20,2,0,0,2015,12,22,16,36,13
http://movie.douban.com/review/7688771/,30,3,0,0,2015,12,12,22,13,51
http://movie.douban.com/review/7689834/,30,1,0,0,2015,12,13,21,11,58
http://movie.douban.com/review/7691102/,20,2,0,18,2015,12,14,20,44,12
http://movie.douban.com/review/7690270/,40,1,0,0,2015,12,14,8,27,24
http://movie.douban.com/review/7689975/,30,2,0,0,2015,12,13,22,25,59
http://movie.douban.com/review/7686596/,40,3,1,0,2015,12,10,16,5,29
http://movie.douban.com/review/7696020/,10,9,1,2,2015,12,19,3,57,25
http://movie.douban.com/review/7696003/,10,10,2,9,2015,12,19,2,22,3
http://movie.douban.com/review/7696205/,30,11,4,3,2015,12,19,12,32,29
http://movie.douban.com/review/7701147/,40,2,0,0,2015,12,23,11,2,22
http://movie.douban.com/review/7689402/,20,4,1,0,2015,12,13,14,34,5
http://movie.douban.com/review/7688698/,30,2,0,0,2015,12,12,21,17,6
http://movie.douban.com/review/7692698/,30,1,0,0,2015,12,16,10,59,46
http://movie.douban.com/review/7692315/,30,1,0,0,2015,12,15,21,57,27
http://movie.douban.com/review/7698103/,50,4,0,1,2015,12,20,22,49,2
http://movie.douban.com/review/7698142/,40,7,2,0,2015,12,20,23,8,14
http://movie.douban.com/review/7699360/,40,9,1,1,2015,12,21,21,43,44
http://movie.douban.com/review/7688786/,40,1,0,0,2015,12,12,22,24,29
http://movie.douban.com/review/7691840/,40,2,0,0,2015,12,15,15,5,10
http://movie.douban.com/review/7690668/,30,2,0,0,2015,12,14,14,38,11
http://movie.douban.com/review/7704810/,30,1,1,0,2015,12,25,23,47,23
http://movie.douban.com/review/7690030/,40,2,0,1,2015,12,13,22,54,23
http://movie.douban.com/review/7689895/,30,1,0,0,2015,12,13,21,42,26
http://movie.douban.com/review/7689898/,20,2,0,0,2015,12,13,21,42,56
http://movie.douban.com/review/7689972/,40,1,0,1,2015,12,13,22,25,7
http://movie.douban.com/review/7689874/,30,2,0,0,2015,12,13,21,29,29
http://movie.douban.com/review/7688993/,40,1,0,0,2015,12,13,0,24,39
http://movie.douban.com/review/7689035/,40,1,0,0,2015,12,13,1,9,48
http://movie.douban.com/review/7689055/,30,3,0,1,2015,12,13,1,35,7
http://movie.douban.com/review/7694463/,40,3,0,0,2015,12,17,19,22,17
http://movie.douban.com/review/7694275/,40,13,0,0,2015,12,17,16,29,47
http://movie.douban.com/review/7696119/,20,2,1,0,2015,12,19,10,29,48
http://movie.douban.com/review/7689523/,40,5,1,0,2015,12,13,16,19,39
http://movie.douban.com/review/7687880/,40,3,1,0,2015,12,11,21,12,37
http://movie.douban.com/review/7699490/,40,5,0,0,2015,12,21,23,3,32
http://movie.douban.com/review/7699213/,30,0,0,0,2015,12,21,19,28,52
http://movie.douban.com/review/7689723/,40,3,0,1,2015,12,13,20,2,32
http://movie.douban.com/review/7690667/,40,2,0,0,2015,12,14,14,38,5
http://movie.douban.com/review/7682139/,40,4,1,0,2015,12,5,23,33,11
http://movie.douban.com/review/7688325/,40,2,0,0,2015,12,12,13,24,54
http://movie.douban.com/review/7696682/,30,1,1,0,2015,12,19,20,54,21
http://movie.douban.com/review/7696712/,40,5,2,0,2015,12,19,21,18,5
http://movie.douban.com/review/7696488/,40,2,0,0,2015,12,19,18,6,31
http://movie.douban.com/review/7695991/,30,1,0,0,2015,12,19,1,28,55
http://movie.douban.com/review/7695578/,30,4,0,1,2015,12,18,19,9,15
http://movie.douban.com/review/7695957/,20,0,0,1,2015,12,19,0,41,29
http://movie.douban.com/review/7706797/,30,0,0,0,2015,12,27,2,6,58
http://movie.douban.com/review/7696813/,30,2,0,0,2015,12,19,22,19,41
http://movie.douban.com/review/7696947/,30,2,1,2,2015,12,19,23,39,41
http://movie.douban.com/review/7701532/,30,0,0,0,2015,12,23,16,29,0
http://movie.douban.com/review/7688675/,30,5,0,1,2015,12,12,20,55,29
http://movie.douban.com/review/7694868/,20,6,1,3,2015,12,18,8,4,45
http://movie.douban.com/review/7687091/,40,5,2,0,2015,12,10,23,43,21
http://movie.douban.com/review/7698240/,30,0,0,2,2015,12,21,0,2,10
http://movie.douban.com/review/7700286/,30,0,0,0,2015,12,22,17,17,22
http://movie.douban.com/review/7692052/,40,0,0,0,2015,12,15,17,39,36
http://movie.douban.com/review/7708134/,40,0,0,0,2015,12,27,22,13,12
http://movie.douban.com/review/7703150/,30,0,0,0,2015,12,24,22,10,43
http://movie.douban.com/review/7702160/,30,1,0,0,2015,12,24,2,16,13
http://movie.douban.com/review/7695670/,40,0,0,0,2015,12,18,21,1,48
http://movie.douban.com/review/7706183/,30,1,0,0,2015,12,26,21,26,55
http://movie.douban.com/review/7696815/,40,2,0,0,2015,12,19,22,20,42
http://movie.douban.com/review/7697012/,20,1,0,0,2015,12,20,0,25,14
http://movie.douban.com/review/7700872/,20,0,0,0,2015,12,23,0,43,7
http://movie.douban.com/review/7689538/,10,15,9,0,2015,12,13,16,30,2
http://movie.douban.com/review/7692784/,30,0,0,0,2015,12,16,11,55,14
http://movie.douban.com/review/7695035/,30,2,1,1,2015,12,18,11,31,36
http://movie.douban.com/review/7699669/,30,1,1,0,2015,12,22,2,50,17
http://movie.douban.com/review/7697432/,30,0,0,0,2015,12,20,15,22,34
http://movie.douban.com/review/7700249/,30,0,0,0,2015,12,22,16,51,2
http://movie.douban.com/review/7688756/,20,3,1,0,2015,12,12,21,58,0
http://movie.douban.com/review/7699266/,20,0,0,0,2015,12,21,20,20,12
